time,open,high,low,close,volume
2024-01-01 00:00:00+00:00,1.3238,1.32545,1.323515,1.324515,7205.010128885508
2024-01-02 00:00:00+00:00,1.324545,1.333415,1.32286,1.332245,250249.51433597505
2024-01-03 00:00:00+00:00,1.33225,1.337195,1.332045,1.3350499999999998,245760.40480723232
2024-01-04 00:00:00+00:00,1.3350499999999998,1.336635,1.33173,1.335285,203157.04411828518
2024-01-05 00:00:00+00:00,1.335285,1.339935,1.328745,1.335975,263544.4948210716
2024-01-07 00:00:00+00:00,1.336035,1.336245,1.335515,1.33552,2288.7300423383713
2024-01-08 00:00:00+00:00,1.335525,1.3405,1.334505,1.3347449999999998,188816.12380620837
2024-01-09 00:00:00+00:00,1.33476,1.341495,1.33406,1.338765,182292.533448413
2024-01-10 00:00:00+00:00,1.338745,1.339485,1.33656,1.33732,158358.3733445555
2024-01-11 00:00:00+00:00,1.33732,1.344295,1.3350650000000002,1.33823,235272.0357204005
2024-01-12 00:00:00+00:00,1.33823,1.3412,1.33432,1.34065,176567.08439430594
2024-01-14 00:00:00+00:00,1.340725,1.341465,1.340045,1.3402150000000002,5760.420110464096
2024-01-15 00:00:00+00:00,1.340235,1.345195,1.33819,1.345175,119274.39258617908
2024-01-16 00:00:00+00:00,1.34518,1.350205,1.344515,1.3488,207616.19501455873
2024-01-17 00:00:00+00:00,1.3488099999999998,1.354205,1.348035,1.3494199999999998,204316.3047146201
2024-01-18 00:00:00+00:00,1.3494000000000002,1.35287,1.348065,1.348515,200995.9747465253
2024-01-19 00:00:00+00:00,1.348525,1.35024,1.34273,1.342885,177204.18417048454
2024-01-21 00:00:00+00:00,1.3432499999999998,1.34376,1.342595,1.34267,4232.510121464729
2024-01-22 00:00:00+00:00,1.34267,1.34834,1.3414899999999998,1.34756,166208.82349292934
2024-01-23 00:00:00+00:00,1.347565,1.34921,1.345345,1.346135,165929.62326758355
2024-01-24 00:00:00+00:00,1.346145,1.353355,1.342985,1.35278,220142.77407356352
2024-01-25 00:00:00+00:00,1.35278,1.3534700000000002,1.346835,1.34768,216625.13437189162
2024-01-26 00:00:00+00:00,1.347685,1.34834,1.341425,1.34532,200395.36384982616
2024-01-28 00:00:00+00:00,1.345615,1.3459150000000002,1.34544,1.345615,3291.720084786415
2024-01-29 00:00:00+00:00,1.34562,1.346535,1.340185,1.340345,167969.6331100762
2024-01-30 00:00:00+00:00,1.34036,1.34464,1.339565,1.340185,188102.14359570295
2024-01-31 00:00:00+00:00,1.3401649999999998,1.34462,1.335875,1.342865,300282.24591201544
2024-02-01 00:00:00+00:00,1.342845,1.34642,1.336785,1.337805,267277.99517799914
2024-02-02 00:00:00+00:00,1.337805,1.347575,1.336595,1.34624,258149.45464061946
2024-02-04 00:00:00+00:00,1.3470650000000002,1.3488,1.346665,1.348025,8699.730216383934
2024-02-05 00:00:00+00:00,1.348005,1.35441,1.34667,1.353695,191522.85378356278
2024-02-06 00:00:00+00:00,1.353685,1.3543,1.347645,1.3488449999999998,220741.70442472398
2024-02-07 00:00:00+00:00,1.348835,1.349015,1.3455050000000002,1.34613,222980.67433495075
2024-02-08 00:00:00+00:00,1.34613,1.349315,1.344805,1.34626,195225.16389480233
2024-02-09 00:00:00+00:00,1.34626,1.348175,1.34129,1.346115,200440.02385846525
2024-02-11 00:00:00+00:00,1.34581,1.34581,1.345275,1.345405,2661.6000640392303
2024-02-12 00:00:00+00:00,1.345425,1.34754,1.343035,1.3451149999999998,144656.96292564273
2024-02-13 00:00:00+00:00,1.345105,1.358625,1.34341,1.35671,237572.4444544986
2024-02-14 00:00:00+00:00,1.356725,1.357255,1.353105,1.35398,212908.18396686763
2024-02-15 00:00:00+00:00,1.35399,1.35519,1.346115,1.34787,205847.36378297955
2024-02-16 00:00:00+00:00,1.347875,1.350785,1.34691,1.34857,191745.69352967292
2024-02-18 00:00:00+00:00,1.347835,1.34784,1.34685,1.346915,5702.720108509064
2024-02-19 00:00:00+00:00,1.346895,1.350255,1.346805,1.34998,108831.72194866836
2024-02-20 00:00:00+00:00,1.349975,1.352985,1.347225,1.3522850000000002,220790.05404029042
2024-02-21 00:00:00+00:00,1.352275,1.353625,1.34835,1.348415,204196.52388956398
2024-02-22 00:00:00+00:00,1.348425,1.35078,1.3440949999999998,1.349225,217381.92393378913
2024-02-23 00:00:00+00:00,1.349215,1.351765,1.346165,1.350635,193820.65326745063
2024-02-25 00:00:00+00:00,1.3511000000000002,1.351705,1.35076,1.351695,4203.70009303093
2024-02-26 00:00:00+00:00,1.3517,1.352875,1.350015,1.350915,161263.6425686106
2024-02-27 00:00:00+00:00,1.350905,1.353945,1.348465,1.352855,181564.58294901252
2024-02-28 00:00:00+00:00,1.35286,1.36062,1.35286,1.35834,183728.3834013939
2024-02-29 00:00:00+00:00,1.35833,1.35976,1.3541150000000002,1.35738,221541.08379068226
2024-03-01 00:00:00+00:00,1.357395,1.3601649999999998,1.354515,1.356075,171130.77319529653
2024-03-03 00:00:00+00:00,1.355175,1.35544,1.354565,1.3549449999999998,3054.1500734090805
2024-03-04 00:00:00+00:00,1.3549250000000002,1.3584,1.354895,1.357745,162536.13285385072
2024-03-05 00:00:00+00:00,1.357735,1.360525,1.35554,1.3598750000000002,180429.16347417235
2024-03-06 00:00:00+00:00,1.35989,1.360015,1.349915,1.35164,206429.20367872715
2024-03-07 00:00:00+00:00,1.351625,1.352575,1.344695,1.345075,189369.45350972563
2024-03-08 00:00:00+00:00,1.34506,1.349795,1.342,1.348475,221412.8142389357
2024-03-10 00:00:00+00:00,1.348105,1.348585,1.34773,1.347915,5810.1201285123825
2024-03-11 00:00:00+00:00,1.34792,1.3509950000000002,1.34694,1.3480500000000002,170861.0430905819
2024-03-12 00:00:00+00:00,1.34803,1.35256,1.3466749999999998,1.349295,212672.7538412735
2024-03-13 00:00:00+00:00,1.34928,1.349855,1.345915,1.346835,162752.44311457872
2024-03-14 00:00:00+00:00,1.346815,1.354225,1.345955,1.35409,181276.37346611917
2024-03-15 00:00:00+00:00,1.354105,1.355195,1.351005,1.354235,174578.3930977583
2024-03-17 00:00:00+00:00,1.354635,1.355085,1.35425,1.354485,4028.0500708818436
2024-03-18 00:00:00+00:00,1.354475,1.355185,1.352085,1.3543349999999998,146997.83248358965
2024-03-19 00:00:00+00:00,1.3543349999999998,1.361335,1.3535,1.357545,182677.65317955613
2024-03-20 00:00:00+00:00,1.357535,1.360495,1.34709,1.34722,211437.72411185503
2024-03-21 00:00:00+00:00,1.34724,1.354165,1.345595,1.352315,182038.13338711858
2024-03-22 00:00:00+00:00,1.3523299999999998,1.36142,1.352195,1.36036,145082.4328954816
2024-03-24 00:00:00+00:00,1.361205,1.3614350000000002,1.36052,1.36124,6084.810102581978
2024-03-25 00:00:00+00:00,1.36123,1.361305,1.357045,1.357915,138383.3825455308
2024-03-26 00:00:00+00:00,1.3579249999999998,1.35912,1.355275,1.35886,129453.96238011122
2024-03-27 00:00:00+00:00,1.35886,1.360835,1.35653,1.358375,152475.42254737765
2024-03-28 00:00:00+00:00,1.35838,1.361395,1.3525049999999998,1.35379,187939.5128293708
2024-03-29 00:00:00+00:00,1.35377,1.35615,1.35337,1.354025,69542.98179308325
2024-03-31 00:00:00+00:00,1.35222,1.35301,1.35151,1.35293,13291.27026116848
2024-04-01 00:00:00+00:00,1.352945,1.3586550000000002,1.35244,1.35714,117802.9622195363
2024-04-02 00:00:00+00:00,1.357125,1.35845,1.355655,1.357255,131682.31250679493
2024-04-03 00:00:00+00:00,1.357255,1.358915,1.35116,1.35183,160525.02280253172
2024-04-04 00:00:00+00:00,1.35183,1.357105,1.347805,1.35707,158777.35279048234
2024-04-05 00:00:00+00:00,1.357075,1.3647550000000002,1.355025,1.35907,185579.6131208539
2024-04-07 00:00:00+00:00,1.36044,1.361675,1.3597,1.359785,15932.990364789963
2024-04-08 00:00:00+00:00,1.359785,1.3605900000000002,1.35688,1.357795,195447.9032630846
