time,open,high,low,close,volume
2024-01-01 00:00:00+00:00,0.84051,0.842635,0.8398650000000001,0.8425549999999999,19781.88031321764
2024-01-02 00:00:00+00:00,0.84257,0.850715,0.841925,0.849145,266444.3742052242
2024-01-03 00:00:00+00:00,0.84915,0.855445,0.8487750000000001,0.84989,302405.94557168335
2024-01-04 00:00:00+00:00,0.8498950000000001,0.8528800000000001,0.8477250000000001,0.84968,255057.0441486612
2024-01-05 00:00:00+00:00,0.8496699999999999,0.8577,0.8455349999999999,0.85015,281526.1450777054
2024-01-07 00:00:00+00:00,0.850815,0.850965,0.85043,0.850465,2090.7900520563126
2024-01-08 00:00:00+00:00,0.85048,0.8521350000000001,0.84604,0.847615,194615.63325960934
2024-01-09 00:00:00+00:00,0.8476049999999999,0.8532,0.846445,0.852465,201835.84342234582
2024-01-10 00:00:00+00:00,0.852465,0.8535349999999999,0.850075,0.85009,191226.5128241554
2024-01-11 00:00:00+00:00,0.850075,0.856645,0.84894,0.85208,348124.18507020175
2024-01-12 00:00:00+00:00,0.852085,0.8550949999999999,0.848855,0.852305,221988.07315272093
2024-01-14 00:00:00+00:00,0.853475,0.8541000000000001,0.853225,0.85324,5891.220110297203
2024-01-15 00:00:00+00:00,0.8532500000000001,0.85755,0.852215,0.8574299999999999,149394.58293023705
2024-01-16 00:00:00+00:00,0.85744,0.862215,0.856445,0.861405,287399.7544672042
2024-01-17 00:00:00+00:00,0.8613949999999999,0.86852,0.8607750000000001,0.8639049999999999,251334.71430342644
2024-01-18 00:00:00+00:00,0.8638950000000001,0.86941,0.863335,0.86822,327294.3432885632
2024-01-19 00:00:00+00:00,0.868195,0.8704449999999999,0.8676550000000001,0.868065,200039.81259939075
2024-01-21 00:00:00+00:00,0.868565,0.868915,0.868025,0.8680650000000001,8489.890140891075
2024-01-22 00:00:00+00:00,0.86807,0.87008,0.8666149999999999,0.868885,226773.09361353517
2024-01-23 00:00:00+00:00,0.86887,0.8728450000000001,0.8650100000000001,0.8698049999999999,214388.60359125584
