time,open,high,low,close,volume
2024-01-01 00:00:00+00:00,0.632625,0.6328199999999999,0.631195,0.63143,7663.630171477795
2024-01-02 00:00:00+00:00,0.6313949999999999,0.632105,0.624795,0.625555,248956.4654096365
2024-01-03 00:00:00+00:00,0.62555,0.6276349999999999,0.621895,0.624045,267297.8557533026
2024-01-04 00:00:00+00:00,0.6240399999999999,0.62856,0.6221300000000001,0.623625,226684.82429468632
2024-01-05 00:00:00+00:00,0.623605,0.62778,0.61812,0.6243799999999999,274018.22581994534
2024-01-07 00:00:00+00:00,0.624805,0.62539,0.6246149999999999,0.625365,2649.8900598287582
2024-01-08 00:00:00+00:00,0.62536,0.626115,0.621255,0.6253500000000001,177351.27377548814
2024-01-09 00:00:00+00:00,0.625355,0.6267050000000001,0.622615,0.62351,185465.43377152085
2024-01-10 00:00:00+00:00,0.623525,0.625435,0.621585,0.623685,183945.16337567568
2024-01-11 00:00:00+00:00,0.6237,0.626625,0.619575,0.6239250000000001,270624.735573411
2024-01-12 00:00:00+00:00,0.62392,0.627805,0.623035,0.624015,190071.35418856144
2024-01-14 00:00:00+00:00,0.6231599999999999,0.623335,0.62234,0.623035,7518.9501584768295
2024-01-15 00:00:00+00:00,0.6230249999999999,0.62422,0.6167050000000001,0.616725,122001.23268289864
2024-01-16 00:00:00+00:00,0.616745,0.61808,0.6126750000000001,0.6138049999999999,245502.00546121597
2024-01-17 00:00:00+00:00,0.613795,0.6151899999999999,0.608825,0.612305,255792.66535604
2024-01-18 00:00:00+00:00,0.612305,0.613605,0.6094649999999999,0.612155,216693.59466147423
2024-01-19 00:00:00+00:00,0.612175,0.61242,0.608965,0.61146,168401.06359827518
2024-01-21 00:00:00+00:00,0.611785,0.61317,0.611345,0.61316,5554.4901332855225
2024-01-22 00:00:00+00:00,0.613165,0.6139049999999999,0.60656,0.6081650000000001,182958.99381136894
2024-01-23 00:00:00+00:00,0.608155,0.6117250000000001,0.60702,0.60823,168607.4833985567
2024-01-24 00:00:00+00:00,0.61121,0.614895,0.6100099999999999,0.61069,186366.2037203312
2024-01-25 00:00:00+00:00,0.6107,0.613265,0.610035,0.6105400000000001,238332.19494110346
2024-01-26 00:00:00+00:00,0.610545,0.612135,0.60904,0.609075,163708.60346347094
2024-01-28 00:00:00+00:00,0.609055,0.609695,0.608795,0.6096349999999999,6888.130143404007
2024-01-29 00:00:00+00:00,0.609675,0.614455,0.6093500000000001,0.614195,145782.63295710087
2024-01-30 00:00:00+00:00,0.614185,0.614945,0.6105499999999999,0.6132850000000001,179837.11360752583
2024-01-31 00:00:00+00:00,0.6132949999999999,0.6173850000000001,0.610175,0.612115,314359.1464378536
2024-02-01 00:00:00+00:00,0.612105,0.615205,0.6079950000000001,0.614545,244844.90515249968
2024-02-02 00:00:00+00:00,0.61456,0.6160749999999999,0.60589,0.60653,202648.55403268337
2024-02-04 00:00:00+00:00,0.606265,0.606395,0.604795,0.6051200000000001,9463.020249009132
2024-02-05 00:00:00+00:00,0.60513,0.6082000000000001,0.60384,0.605565,167780.74339860678
2024-02-06 00:00:00+00:00,0.6055550000000001,0.610675,0.6046849999999999,0.6095649999999999,177385.42375928164
2024-02-07 00:00:00+00:00,0.609585,0.61249,0.609585,0.611405,180220.22379106283
2024-02-08 00:00:00+00:00,0.611395,0.612385,0.607915,0.611295,167438.71349483728
2024-02-09 00:00:00+00:00,0.61129,0.6158600000000001,0.61129,0.614955,153129.48305219412
2024-02-11 00:00:00+00:00,0.614765,0.6152,0.6145849999999999,0.6149549999999999,5109.500119447708
2024-02-12 00:00:00+00:00,0.614965,0.614965,0.612035,0.612745,134131.91267979145
2024-02-13 00:00:00+00:00,0.61275,0.6128750000000001,0.60498,0.605525,212204.79396373034
2024-02-14 00:00:00+00:00,0.605515,0.609445,0.60525,0.608975,158205.94326847792
2024-02-15 00:00:00+00:00,0.608965,0.612745,0.608015,0.609485,180516.28335905075
2024-02-16 00:00:00+00:00,0.60948,0.613595,0.608625,0.6124700000000001,157189.5730367899
2024-02-18 00:00:00+00:00,0.6134550000000001,0.614255,0.61343,0.613855,6324.750150203705
2024-02-19 00:00:00+00:00,0.613865,0.61524,0.613245,0.6137250000000001,100749.27218556404
2024-02-20 00:00:00+00:00,0.61373,0.619095,0.612915,0.617035,191799.32358007878
2024-02-21 00:00:00+00:00,0.61705,0.61985,0.61623,0.61966,171318.29349792004
2024-02-22 00:00:00+00:00,0.6196699999999999,0.6218049999999999,0.617675,0.619135,162467.55299395323
2024-02-23 00:00:00+00:00,0.6191249999999999,0.62113,0.6180749999999999,0.6197250000000001,102319.94188517332
2024-02-25 00:00:00+00:00,0.618495,0.61881,0.6164400000000001,0.6165050000000001,7066.480159163475
2024-02-26 00:00:00+00:00,0.6165,0.61852,0.615745,0.61598,102165.8420830965
2024-02-27 00:00:00+00:00,0.6159749999999999,0.6178,0.615145,0.61746,113347.9023245573
2024-02-28 00:00:00+00:00,0.6174999999999999,0.6175649999999999,0.6082000000000001,0.609105,138168.042840302
2024-02-29 00:00:00+00:00,0.6090949999999999,0.611205,0.607715,0.6087400000000001,152158.55305880308
2024-03-01 00:00:00+00:00,0.608735,0.61122,0.6078749999999999,0.61065,122272.30234533548
2024-03-03 00:00:00+00:00,0.6103099999999999,0.611145,0.610215,0.61068,3306.2500714063644
2024-03-04 00:00:00+00:00,0.610695,0.610815,0.6088199999999999,0.60939,87182.57182455063
