time,open,high,low,close,volume
2024-01-01 00:00:00+00:00,1.10454,1.104595,1.10358,1.1036700000000002,7250.339942291379
2024-01-02 00:00:00+00:00,1.10368,1.1043349999999998,1.093845,1.094175,575295.597497791
2024-01-03 00:00:00+00:00,1.0941800000000002,1.096545,1.089305,1.092605,673717.0578506216
2024-01-04 00:00:00+00:00,1.09261,1.09722,1.09161,1.0946349999999998,573204.4371791631
2024-01-05 00:00:00+00:00,1.09462,1.0998549999999998,1.087695,1.09422,719963.126118049
2024-01-08 00:00:00+00:00,1.094135,1.09789,1.09227,1.094985,521525.116902858
2024-01-09 00:00:00+00:00,1.09498,1.096635,1.09104,1.09319,574314.6817332134
2024-01-10 00:00:00+00:00,1.093165,1.09749,1.09229,1.0974149999999998,477034.8472021073
2024-01-11 00:00:00+00:00,1.097435,1.1000100000000002,1.093035,1.098255,777779.8964623958
2024-01-12 00:00:00+00:00,1.098245,1.0987,1.0936,1.095075,584367.646940425
2024-01-15 00:00:00+00:00,1.0945200000000002,1.09676,1.093355,1.09451,347359.8076128289
2024-01-16 00:00:00+00:00,1.0944850000000002,1.0946250000000002,1.08622,1.0878549999999998,754716.0853152499
2024-01-17 00:00:00+00:00,1.08787,1.088615,1.084465,1.088615,629016.7859112471
2024-01-18 00:00:00+00:00,1.088625,1.090685,1.08468,1.08801,676321.9140827805
2024-01-19 00:00:00+00:00,1.088015,1.0898599999999998,1.08657,1.08971,493633.8373738453
2024-01-22 00:00:00+00:00,1.08922,1.090955,1.087695,1.08773,423854.8479164168
2024-01-23 00:00:00+00:00,1.087765,1.091625,1.0821649999999998,1.085735,524267.9775828123
2024-01-24 00:00:00+00:00,1.08574,1.09324,1.085155,1.0881150000000002,664532.2385450304
2024-01-25 00:00:00+00:00,1.08812,1.0901999999999998,1.08217,1.084555,678596.0765838027
2024-01-26 00:00:00+00:00,1.084565,1.08859,1.081295,1.085345,549629.0069762394
